clamp_pressure,feedrate,X1_OutputCurrent,Y1_OutputCurrent,M1_CURRENT_FEEDRATE,S1_OutputCurrent,Z1_ActualPosition,Z1_CommandPosition,X1_DCBusVoltage,X1_OutputVoltage,S1_DCBusVoltage,Y1_DCBusVoltage,Machining_Process_end,Y1_OutputVoltage,Machining_Process_Repositioning,X1_OutputPower,S1_ActualPosition,S1_CommandPosition,Machining_Process_Layer 2 Up,S1_ActualVelocity,Machining_Process_Starting,S1_CurrentFeedback,S1_CommandVelocity,S1_OutputPower,tool_condition,experiment_id
4.0,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0564,3.86,0.803,0.142,False,16.5,False,1.71e-05,1010.0,1010.0,False,53.4,False,14.3,53.3,0.152,0,1
4.0,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0614,2.2,0.797,0.0682,False,13.6,False,3.52e-05,1010.0,1010.0,False,53.3,False,20.4,53.3,0.152,0,1
4.0,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0663,2.86,1.09,0.0628,False,11.4,False,6.04e-05,1020.0,1020.0,False,53.2,False,23.4,53.3,0.209,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0615,0.835,0.832,0.0842,False,12.9,False,5.19e-05,1020.0,1020.0,False,53.5,False,15.4,53.3,0.156,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0664,3.04,0.815,0.108,False,13.4,False,3.05e-05,1030.0,1030.0,False,53.4,False,21.3,53.3,0.156,0,1
4.0,6,326.0,324.0,6.0,322.0,29.5,29.5,0.0418,3.35,0.962,0.109,False,14.9,False,-1.1e-05,1030.0,1030.0,False,53.3,False,23.1,53.3,0.185,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0666,1.39,0.877,0.0944,False,14.3,False,0.0,1040.0,1040.0,False,53.4,False,20.3,53.3,0.169,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0639,3.21,1.01,0.1,False,14.0,False,8.54e-06,1040.0,1040.0,False,53.3,False,20.6,53.3,0.196,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0639,4.33,0.902,0.0888,False,13.6,False,2.67e-05,1050.0,1050.0,False,53.3,False,21.4,53.3,0.174,0,1
4.0,6,326.0,324.0,6.0,319.0,29.5,29.5,0.0585,4.69,0.925,0.0933,False,13.6,False,8.82e-06,1050.0,1050.0,False,53.2,False,22.1,53.3,0.177,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0602,4.08,0.994,0.136,False,14.6,False,1.79e-05,1060.0,1060.0,False,53.4,False,17.6,53.3,0.19,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0632,4.69,0.928,0.153,False,15.4,False,0.0,1070.0,1070.0,False,53.3,False,23.6,53.3,0.178,0,1
4.0,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0591,1.9,0.772,0.137,False,15.9,False,4.47e-05,1070.0,1070.0,False,53.4,False,17.8,53.3,0.149,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0576,4.43,0.941,0.136,False,15.1,False,1.73e-05,1080.0,1080.0,False,53.4,False,20.0,53.3,0.182,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0588,3.16,1.04,0.163,False,13.6,False,8.87e-06,1080.0,1080.0,False,53.3,False,21.9,53.3,0.201,0,1
4.0,6,326.0,325.0,6.0,317.0,29.5,29.5,0.064,2.9,0.802,0.125,False,12.9,False,4.66e-05,1090.0,1090.0,False,53.4,False,14.7,53.3,0.152,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0608,1.77,1.03,0.13,False,14.4,False,3.59e-05,1090.0,1090.0,False,53.3,False,23.6,53.3,0.198,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0605,0.775,0.933,0.121,False,9.01,False,1.82e-05,1100.0,1100.0,False,53.3,False,22.8,53.3,0.181,0,1
4.0,6,326.0,324.0,6.0,318.0,29.5,29.5,0.066,4.09,0.729,0.126,False,13.2,False,0.000184,1100.0,1100.0,False,53.4,False,17.7,53.3,0.139,0,1
4.0,6,326.0,325.0,6.0,317.0,29.5,29.5,0.108,8.98,1.06,0.0492,False,12.2,False,0.000623,1110.0,1110.0,False,53.2,False,24.2,53.3,0.205,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.103,11.5,0.845,0.0785,False,12.5,False,0.000775,1110.0,1110.0,False,53.5,False,16.0,53.3,0.159,0,1
4.0,6,325.0,324.0,6.0,318.0,29.5,29.5,0.116,12.7,0.769,0.0636,False,10.0,False,0.00114,1120.0,1120.0,False,53.4,False,18.6,53.3,0.148,0,1
4.0,6,326.0,325.0,6.0,317.0,29.5,29.5,0.101,12.6,0.995,0.0869,False,9.19,False,0.00109,1120.0,1120.0,False,53.3,False,20.6,53.3,0.192,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.103,13.5,0.902,0.105,False,7.02,False,0.00128,1130.0,1130.0,False,53.4,False,22.1,53.3,0.175,0,1
4.0,6,326.0,324.0,6.0,323.0,29.5,29.5,0.156,4.69,0.908,0.0558,False,2.85,False,0.00032,1130.0,1140.0,False,53.3,False,24.8,53.3,0.175,0,1
4.0,6,326.0,325.0,6.0,316.0,29.5,29.5,0.115,12.0,0.98,0.0355,False,1.42,False,0.00152,1140.0,1140.0,False,53.4,False,16.5,53.3,0.186,0,1
4.0,6,325.0,324.0,6.0,316.0,29.5,29.5,0.0993,14.9,0.924,0.0335,False,2.27,False,0.00131,1150.0,1150.0,False,53.3,False,24.2,53.3,0.179,0,1
4.0,6,326.0,324.0,6.0,318.0,29.5,29.5,0.0841,12.4,0.772,0.0347,False,2.64,False,0.00103,1150.0,1150.0,False,53.4,False,18.0,53.3,0.148,0,1
4.0,6,326.0,324.0,6.0,315.0,29.5,29.5,0.0849,12.3,0.923,0.0382,False,2.86,False,0.00107,1160.0,1160.0,False,53.4,False,20.0,53.3,0.177,0,1
4.0,6,325.0,324.0,6.0,317.0,29.5,29.5,0.1,12.9,1.05,0.0379,False,2.75,False,0.00129,1160.0,1160.0,False,53.3,False,22.3,53.3,0.202,0,1
4.0,6,325.0,324.0,6.0,317.0,29.5,29.5,0.105,18.8,0.797,0.0385,False,1.25,False,0.0013,1170.0,1170.0,False,53.4,False,14.3,53.3,0.152,0,1
4.0,6,326.0,325.0,6.0,316.0,29.5,29.5,0.0905,14.0,1.01,0.039,False,1.78,False,0.00111,1170.0,1170.0,False,53.3,False,24.6,53.3,0.195,0,1
4.0,6,326.0,325.0,6.0,317.0,29.5,29.5,0.0741,12.4,0.939,0.0364,False,1.53,False,0.000931,1180.0,1180.0,False,53.3,False,23.1,53.3,0.182,0,1
4.0,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0986,13.5,0.725,0.0375,False,1.99,False,0.0013,1180.0,1180.0,False,53.4,False,18.2,53.3,0.139,0,1
4.0,6,326.0,325.0,6.0,316.0,29.5,29.5,0.112,14.8,1.04,0.0382,False,1.95,False,0.00143,1190.0,1190.0,False,53.3,False,24.2,53.3,0.201,0,1
4.0,6,326.0,325.0,6.0,316.0,29.5,29.5,0.104,14.5,0.842,0.0423,False,2.05,False,0.00131,1190.0,1190.0,False,53.5,False,16.8,53.3,0.159,0,1
4.0,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0875,13.5,0.765,0.0402,False,1.64,False,0.00113,1200.0,1200.0,False,53.4,False,18.6,53.3,0.147,0,1
4.0,6,326.0,325.0,6.0,316.0,29.5,29.5,0.108,13.7,1.01,0.0373,False,3.24,False,0.00136,1200.0,1200.0,False,53.3,False,20.2,53.3,0.195,0,1
4.0,6,326.0,325.0,6.0,316.0,29.5,29.5,0.125,14.5,0.895,0.0367,False,2.44,False,0.00156,1210.0,1210.0,False,53.4,False,21.6,53.3,0.173,0,1
4.0,6,326.0,325.0,6.0,318.0,29.5,29.5,0.0953,14.0,0.912,0.0392,False,2.14,False,0.00121,1210.0,1210.0,False,53.2,False,21.9,53.3,0.175,0,1
4.0,6,326.0,325.0,6.0,322.0,29.5,29.5,0.0921,14.9,0.998,0.0345,False,1.96,False,0.00115,1220.0,1220.0,False,53.3,False,23.1,53.3,0.193,0,1
4.0,6,326.0,324.0,6.0,323.0,29.5,29.5,0.11,15.5,0.798,0.0334,False,1.34,False,0.00136,1230.0,1230.0,False,53.5,False,15.4,53.3,0.151,0,1
4.0,6,326.0,325.0,6.0,318.0,29.5,29.5,0.114,14.2,0.757,0.0361,False,1.55,False,0.00148,1230.0,1230.0,False,53.4,False,17.1,53.3,0.145,0,1
4.0,6,326.0,325.0,6.0,322.0,29.5,29.5,0.108,14.5,0.936,0.0342,False,2.63,False,0.00135,1240.0,1240.0,False,53.3,False,23.1,53.3,0.18,0,1
4.0,6,326.0,324.0,6.0,323.0,29.5,29.5,0.0976,14.2,0.728,0.0343,False,1.87,False,0.00118,1240.0,1240.0,False,53.4,False,20.3,53.3,0.138,0,1
4.0,6,326.0,325.0,6.0,317.0,29.5,29.5,0.091,13.4,0.808,0.0373,False,2.19,False,0.00118,1250.0,1250.0,False,53.4,False,14.1,53.3,0.153,0,1
4.0,6,326.0,325.0,6.0,322.0,29.5,29.5,0.103,13.4,0.843,0.0332,False,2.76,False,0.00132,1250.0,1250.0,False,53.4,False,16.1,53.3,0.16,0,1
4.0,6,326.0,325.0,6.0,323.0,29.5,29.5,0.105,13.9,0.741,0.0345,False,2.2,False,0.00137,1260.0,1260.0,False,53.4,False,20.1,53.3,0.141,0,1
4.0,6,326.0,325.0,6.0,315.0,29.5,29.5,0.111,14.2,0.961,0.0432,False,2.41,False,0.0014,1260.0,1260.0,False,53.3,False,25.0,53.3,0.185,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.107,14.6,0.842,0.0375,False,1.88,False,0.0014,1270.0,1270.0,False,53.4,False,18.5,53.3,0.163,0,1
4.0,6,326.0,325.0,6.0,322.0,29.5,29.5,0.139,16.0,1.03,0.0247,False,2.82,False,0.00167,1270.0,1270.0,False,53.3,False,21.2,53.3,0.198,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0803,13.4,1.03,0.0909,False,8.51,False,0.00101,1280.0,1280.0,False,53.3,False,25.8,53.3,0.198,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0929,12.4,0.827,0.155,False,11.6,False,0.00102,1280.0,1280.0,False,53.5,False,12.7,53.3,0.154,0,1
4.0,6,326.0,324.0,6.0,322.0,29.5,29.5,0.0772,10.5,0.992,0.0643,False,12.3,False,0.000677,1290.0,1290.0,False,53.3,False,18.6,53.3,0.192,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.0956,9.55,0.971,0.0472,False,10.1,False,0.000752,1290.0,1300.0,False,53.3,False,23.7,53.3,0.186,0,1
4.0,6,326.0,324.0,6.0,316.0,29.5,29.5,0.105,9.41,0.809,0.0923,False,11.6,False,0.000526,1300.0,1300.0,False,53.4,False,17.8,53.3,0.155,0,1
4.0,6,326.0,325.0,6.0,323.0,29.5,29.5,0.044,7.66,0.919,0.117,False,18.2,False,7.97e-05,1310.0,1310.0,False,53.4,False,22.6,53.3,0.177,0,1
4.0,6,326.0,325.0,6.0,314.0,29.5,29.5,0.0816,3.59,0.924,0.2,False,15.3,False,6.48e-05,1310.0,1310.0,False,53.4,False,18.1,53.3,0.175,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.0729,2.78,0.806,0.0872,False,14.0,False,3.44e-05,1320.0,1320.0,False,53.4,False,17.2,53.3,0.154,0,1
4.0,6,326.0,325.0,6.0,323.0,29.5,29.5,0.0545,3.98,0.946,0.0798,False,13.8,False,-1.56e-05,1320.0,1320.0,False,53.3,False,23.8,53.3,0.182,0,1
4.0,6,326.0,325.0,6.0,322.0,29.5,29.5,0.0504,5.61,0.947,0.0753,False,3.11,False,-2.33e-05,1330.0,1330.0,False,53.3,False,24.5,53.3,0.183,0,1
4.0,6,326.0,324.0,6.0,317.0,29.5,29.5,0.074,3.8,0.974,0.124,False,13.7,False,7e-05,1330.0,1330.0,False,53.3,False,20.4,53.3,0.188,0,1
4.0,6,326.0,325.0,6.0,322.0,29.5,29.5,0.0512,5.24,1.07,0.028,False,0.293,False,-2.29e-05,1340.0,1340.0,False,53.2,False,25.4,53.3,0.207,0,1
4.0,6,325.0,324.0,50.0,314.0,32.2,32.7,0.0696,2.49,0.946,0.0205,False,0.929,True,6.33e-05,1340.0,1340.0,False,53.3,False,24.5,53.3,0.182,0,1
4.0,6,325.0,323.0,50.0,316.0,37.3,37.7,0.0717,3.81,0.837,0.0279,False,1.72,True,7.83e-05,1350.0,1350.0,False,53.4,False,19.3,53.3,0.161,0,1
4.0,6,325.0,324.0,50.0,321.0,42.4,42.9,0.0536,6.06,1.03,0.0215,False,1.92,True,-3.3e-05,1350.0,1350.0,False,53.3,False,21.7,53.3,0.198,0,1
4.0,6,325.0,323.0,50.0,314.0,47.3,47.7,0.0715,3.88,1.03,0.026,False,0.247,True,3.41e-05,1360.0,1360.0,False,53.3,False,26.6,53.3,0.199,0,1
4.0,6,325.0,323.0,50.0,315.0,52.2,52.7,0.0702,3.51,0.831,0.0263,False,1.17,True,3.23e-05,1360.0,1360.0,False,53.5,False,13.0,53.3,0.154,0,1
4.0,6,325.0,324.0,50.0,322.0,54.5,54.5,0.269,37.3,0.981,0.172,False,21.4,True,0.0118,1370.0,1370.0,False,53.4,False,19.2,53.3,0.189,0,1
4.0,6,324.0,323.0,50.0,322.0,54.5,54.5,0.187,64.8,0.871,0.177,False,35.2,True,0.0175,1380.0,1380.0,False,53.3,False,23.5,53.3,0.167,0,1
4.0,6,324.0,323.0,50.0,315.0,54.5,54.5,0.108,36.7,0.8,0.0512,False,25.3,True,-0.00481,1380.0,1380.0,False,53.4,False,19.0,53.3,0.153,0,1
4.0,6,326.0,325.0,50.0,322.0,53.5,53.2,0.0168,1.33,0.915,0.0198,False,0.673,True,2.14e-06,1390.0,1390.0,False,53.4,False,22.0,53.3,0.176,0,1
4.0,6,326.0,325.0,50.0,315.0,48.8,48.4,0.0215,0.749,0.93,0.0226,False,1.23,True,-1.81e-06,1390.0,1390.0,False,53.4,False,18.4,53.3,0.176,0,1
4.0,6,326.0,325.0,50.0,316.0,43.8,43.4,0.0204,1.27,0.809,0.0173,False,0.876,True,-1.7e-06,1400.0,1400.0,False,53.4,False,19.0,53.3,0.155,0,1
4.0,6,327.0,325.0,50.0,323.0,39.5,39.5,0.0187,0.792,0.966,0.0155,False,0.859,True,-2.25e-06,1400.0,1400.0,False,53.3,False,25.1,53.3,0.184,0,1
4.0,6,326.0,325.0,6.0,315.0,39.0,39.0,0.0227,0.58,0.919,0.0164,False,0.758,False,-7.02e-06,1410.0,1410.0,True,53.4,False,23.4,53.3,0.176,0,1
4.0,6,326.0,325.0,6.0,317.0,38.4,38.4,0.0207,1.4,0.979,0.0161,False,0.41,False,6.06e-06,1410.0,1410.0,True,53.3,False,21.7,53.3,0.189,0,1
4.0,6,327.0,325.0,6.0,322.0,37.8,37.8,0.0176,1.97,1.09,0.0193,False,0.401,False,1.02e-06,1420.0,1420.0,True,53.2,False,25.6,53.3,0.21,0,1
4.0,6,327.0,325.0,6.0,316.0,37.2,37.2,0.0211,2.26,0.959,0.0176,False,0.907,False,1.99e-06,1420.0,1420.0,True,53.3,False,25.8,53.3,0.185,0,1
4.0,6,326.0,325.0,6.0,317.0,36.6,36.6,0.029,0.813,0.837,0.0198,False,2.58,False,-3.84e-06,1430.0,1430.0,True,53.4,False,19.3,53.3,0.161,0,1
4.0,6,327.0,325.0,6.0,322.0,36.0,36.0,0.0289,2.77,1.04,0.0181,False,1.4,False,1.64e-06,1430.0,1430.0,True,53.3,False,25.1,53.3,0.2,0,1
4.0,6,326.0,325.0,6.0,316.0,35.4,35.4,0.0237,1.12,1.05,0.0178,False,0.406,False,0.0,1440.0,1440.0,True,53.3,False,27.9,53.3,0.202,0,1
4.0,6,326.0,325.0,6.0,316.0,34.8,34.8,0.0247,2.1,0.84,0.0169,False,1.45,False,4.4e-06,1440.0,1440.0,True,53.5,False,14.9,53.3,0.156,0,1
4.0,6,327.0,325.0,6.0,322.0,34.2,34.2,0.0223,0.921,0.987,0.0215,False,2.22,False,-8.51e-07,1450.0,1450.0,True,53.3,False,21.8,53.3,0.191,0,1
4.0,6,326.0,325.0,6.0,316.0,33.6,33.6,0.022,1.11,0.968,0.0131,False,1.82,False,0.0,1450.0,1460.0,True,53.3,False,21.0,53.3,0.187,0,1
4.0,6,326.0,325.0,6.0,316.0,33.0,33.0,0.0236,0.615,0.803,0.0194,False,1.13,False,-2.1e-06,1460.0,1460.0,True,53.4,False,20.9,53.3,0.154,0,1
4.0,6,326.0,325.0,6.0,322.0,32.4,32.4,0.019,1.5,0.927,0.0166,False,1.76,False,-2.95e-06,1470.0,1470.0,True,53.4,False,22.4,53.3,0.177,0,1
4.0,6,326.0,325.0,6.0,315.0,31.8,31.8,0.024,0.13,0.948,0.0232,False,1.33,False,-4.35e-06,1470.0,1470.0,True,53.4,False,15.7,53.3,0.182,0,1
4.0,6,326.0,325.0,6.0,317.0,31.2,31.2,0.0231,2.18,0.804,0.0182,False,1.85,False,2.17e-06,1480.0,1480.0,True,53.4,False,20.1,53.3,0.153,0,1
4.0,6,326.0,325.0,6.0,322.0,30.6,30.6,0.0209,1.39,0.941,0.0172,False,1.89,False,-2.12e-06,1480.0,1480.0,True,53.3,False,24.0,53.3,0.18,0,1
4.0,6,326.0,325.0,6.0,315.0,30.0,30.0,0.0266,0.728,0.934,0.0164,False,1.74,False,2.24e-06,1490.0,1490.0,True,53.4,False,18.9,53.3,0.18,0,1
4.0,6,326.0,325.0,6.0,317.0,29.4,29.4,0.0222,1.33,0.977,0.0279,False,0.534,False,7.43e-06,1490.0,1490.0,True,53.3,False,23.6,53.3,0.189,0,1
4.0,6,326.0,325.0,6.0,322.0,28.8,28.8,0.0203,2.87,1.11,0.0198,False,1.47,False,-7.02e-07,1500.0,1500.0,True,53.2,False,27.5,53.3,0.214,0,1
4.0,6,326.0,325.0,6.0,315.0,28.5,28.5,0.0725,13.6,0.958,0.0165,False,2.38,False,0.000941,1500.0,1500.0,True,53.3,False,22.3,53.3,0.185,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.0869,13.7,0.842,0.0228,False,2.69,False,0.00103,1510.0,1510.0,True,53.4,False,20.8,53.3,0.162,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0887,16.6,1.05,0.0142,False,1.98,False,0.00108,1510.0,1510.0,True,53.3,False,24.5,53.3,0.202,0,1
4.0,6,326.0,325.0,6.0,316.0,28.5,28.5,0.0916,12.9,1.06,0.0157,False,1.76,False,0.00118,1520.0,1520.0,True,53.3,False,25.5,53.3,0.204,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.103,12.7,0.848,0.0153,False,0.438,False,0.00132,1520.0,1520.0,True,53.5,False,15.3,53.3,0.159,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.102,14.7,0.997,0.0182,False,2.37,False,0.00126,1530.0,1530.0,True,53.3,False,21.3,53.3,0.192,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0846,14.7,0.892,0.0177,False,2.99,False,0.00101,1540.0,1540.0,True,53.3,False,23.8,53.3,0.172,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.0971,13.3,0.813,0.0242,False,1.43,False,0.00117,1540.0,1540.0,True,53.4,False,21.4,53.3,0.156,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.171,16.7,0.919,0.026,False,3.74,False,0.00221,1550.0,1550.0,True,53.4,False,21.9,53.3,0.176,0,1
4.0,6,326.0,324.0,6.0,316.0,28.5,28.5,0.0959,12.7,0.963,0.0696,False,3.1,False,0.00117,1550.0,1550.0,True,53.4,False,16.5,53.3,0.184,0,1
4.0,6,326.0,325.0,6.0,317.0,28.5,28.5,0.0961,13.2,0.824,0.0703,False,5.92,False,0.00118,1560.0,1560.0,True,53.4,False,20.8,53.3,0.158,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.112,14.4,0.959,0.109,False,6.32,False,0.00125,1560.0,1560.0,True,53.3,False,25.1,53.3,0.184,0,1
4.0,6,326.0,325.0,6.0,316.0,28.5,28.5,0.0958,12.2,0.948,0.0853,False,10.1,False,0.000952,1570.0,1570.0,True,53.4,False,19.0,53.3,0.182,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.077,11.3,1.0,0.0894,False,6.86,False,0.000749,1570.0,1570.0,True,53.3,False,25.1,53.3,0.194,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0854,12.0,1.1,0.0589,False,9.38,False,0.000739,1580.0,1580.0,True,53.2,False,27.2,53.3,0.211,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.108,11.2,0.983,0.104,False,12.4,False,0.000832,1580.0,1580.0,True,53.3,False,22.2,53.3,0.19,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.078,8.72,0.857,0.119,False,12.9,False,0.000526,1590.0,1590.0,True,53.4,False,21.6,53.3,0.165,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.099,9.69,1.05,0.0913,False,14.9,False,0.00051,1590.0,1590.0,True,53.3,False,24.2,53.3,0.202,0,1
4.0,6,326.0,324.0,6.0,317.0,28.5,28.5,0.103,7.24,1.06,0.155,False,15.4,False,0.000419,1600.0,1600.0,True,53.3,False,25.2,53.3,0.204,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.0664,4.1,0.854,0.107,False,14.3,False,0.000156,1600.0,1600.0,True,53.5,False,15.4,53.3,0.16,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0799,9.23,1.01,0.1,False,14.6,False,0.0,1610.0,1610.0,True,53.3,False,21.6,53.3,0.195,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.0525,13.2,0.989,0.0178,False,1.32,False,0.000406,1610.0,1620.0,True,53.3,False,20.7,53.3,0.191,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.102,12.1,0.836,0.024,False,0.763,False,0.00128,1620.0,1620.0,True,53.4,False,21.3,53.3,0.161,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0978,14.0,0.927,0.0195,False,1.16,False,0.00128,1630.0,1630.0,True,53.4,False,22.4,53.3,0.179,0,1
4.0,6,326.0,325.0,6.0,318.0,28.5,28.5,0.0925,21.5,0.96,0.0192,False,1.24,False,0.00112,1630.0,1630.0,True,53.4,False,16.0,53.3,0.183,0,1
4.0,6,326.0,325.0,6.0,319.0,28.5,28.5,0.0843,12.8,0.837,0.016,False,1.41,False,0.00106,1640.0,1640.0,True,53.4,False,21.0,53.3,0.161,0,1
4.0,6,326.0,324.0,6.0,321.0,28.5,28.5,0.0552,8.2,0.959,0.103,False,13.8,False,7.53e-05,1640.0,1640.0,True,53.3,False,24.8,53.3,0.185,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.115,8.31,0.957,0.154,False,14.5,False,0.000421,1650.0,1650.0,True,53.4,False,18.6,53.3,0.184,0,1
4.0,6,325.0,324.0,6.0,319.0,28.5,28.5,0.106,10.1,1.02,0.13,False,13.8,False,0.000631,1650.0,1650.0,True,53.3,False,25.0,53.3,0.196,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.102,11.0,1.07,0.0931,False,14.0,False,0.000754,1660.0,1660.0,True,53.2,False,27.6,53.3,0.208,0,1
4.0,6,326.0,324.0,6.0,318.0,28.5,28.5,0.0748,11.2,0.961,0.137,False,13.7,False,0.000638,1660.0,1660.0,True,53.3,False,22.6,53.3,0.185,0,1
4.0,6,325.0,324.0,6.0,320.0,28.5,28.5,0.111,12.7,0.861,0.0741,False,9.62,False,0.00116,1670.0,1670.0,True,53.4,False,20.9,53.3,0.166,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.11,12.1,1.05,0.099,False,11.6,False,0.00123,1670.0,1670.0,True,53.3,False,24.8,53.3,0.203,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0997,13.9,1.06,0.129,False,10.0,False,0.00116,1680.0,1680.0,True,53.3,False,25.2,53.3,0.204,0,1
4.0,6,326.0,324.0,6.0,319.0,28.5,28.5,0.0719,13.2,0.853,0.041,False,3.69,False,0.000902,1680.0,1680.0,True,53.5,False,14.9,53.3,0.16,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.067,14.0,1.01,0.0846,False,6.9,False,0.000769,1690.0,1690.0,True,53.3,False,19.0,53.3,0.195,0,1
4.0,6,325.0,324.0,6.0,320.0,28.5,28.5,0.0817,13.3,0.993,0.0671,False,3.33,False,0.00101,1690.0,1700.0,True,53.3,False,20.5,53.3,0.191,0,1
4.0,6,326.0,324.0,6.0,320.0,28.5,28.5,0.0967,14.0,0.828,0.0678,False,3.72,False,0.00121,1700.0,1700.0,True,53.4,False,19.6,53.3,0.159,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.106,15.6,0.932,0.0636,False,5.03,False,0.0013,1710.0,1710.0,True,53.4,False,22.6,53.3,0.179,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0854,13.6,0.842,0.0643,False,3.65,False,0.0011,1720.0,1720.0,True,53.4,False,19.6,53.3,0.16,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.0804,14.2,0.979,0.0618,False,6.06,False,0.00102,1720.0,1720.0,True,53.3,False,25.3,53.3,0.189,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0693,14.8,0.924,0.0575,False,5.54,False,0.000842,1730.0,1730.0,True,53.3,False,23.2,53.3,0.177,0,1
4.0,6,326.0,324.0,6.0,322.0,28.5,28.5,0.0917,13.0,0.791,0.0624,False,3.35,False,0.00115,1730.0,1730.0,True,53.3,False,17.5,53.3,0.151,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0814,12.8,1.1,0.0593,False,2.93,False,0.00104,1740.0,1740.0,True,53.2,False,24.1,53.3,0.211,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0916,10.2,0.838,0.0586,False,3.37,False,0.00117,1740.0,1740.0,True,53.5,False,18.0,53.3,0.158,0,1
4.0,6,326.0,325.0,6.0,320.0,28.5,28.5,0.115,14.1,0.902,0.069,False,5.32,False,0.00153,1750.0,1750.0,True,53.3,False,18.4,53.3,0.174,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0973,12.6,0.849,0.0598,False,3.34,False,0.00127,1750.0,1750.0,True,53.5,False,13.1,53.3,0.161,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.0965,13.9,0.774,0.0761,False,5.51,False,0.00126,1760.0,1760.0,True,53.4,False,19.1,53.3,0.148,0,1
4.0,6,326.0,325.0,6.0,321.0,28.5,28.5,0.0843,13.6,0.85,0.0851,False,7.94,False,0.000957,1760.0,1760.0,True,53.3,False,22.9,53.3,0.162,0,1
4.0,6,326.0,325.0,6.0,323.0,28.5,28.5,0.0965,11.8,1.04,0.0863,False,9.07,False,0.00109,1770.0,1770.0,True,53.3,False,18.2,53.3,0.198,0,1
4.0,6,326.0,325.0,6.0,322.0,28.5,28.5,0.101,11.9,0.964,0.062,False,8.38,False,0.00105,1770.0,1770.0,True,53.3,False,28.9,53.3,0.185,0,1
